ID,desired,softmax,DiffShort,DiffLong,DiffAll,DirShort,DirLong,DirAll,feCheater00,feBiasP01,feBiasN02,feBiasZ03,feRepeatL04,fe3DiffMean05,feRandom06,X00_00,X01_01,X02_02,X03_03,X04_04,X05_05,X06_06,X07_04,X08_06,X09_05,X10_06,X11_04,X12_05,N00,N01,N02,N03,N04,Y00_00,Y01_01,Y02_02,Y03_03,Y04_04,reserve
5586,0.08829585,0.0027576,-0.00284237,-0.00374281,-0.00323824,-0.14560834,-0.02720708,-0.05926431,0.08829585,0.5,-0.5,0,0.38780966,-0.01518902,-0.12115479,0.001,0.26053214,0.16856398,0.001,0.0209989,0.07047367,0.12864405,0.0209989,0.12864405,0.07047367,0.12864405,0.0209989,0.07047367,0.0449933,-0.00944619,-0.02114705,0.01034143,-0.00135944,0.0893476,0.03094842,0.07933192,0.0209989,0.07047367,0
5585,0.37041646,0.04658078,-0.00039384,-0.00358629,-0.00322928,-0.07400781,-0.02319456,-0.05902383,0.37041646,0.5,-0.5,0,0.08829585,0.50152642,0.38696289,0.001,0.27050608,0.15854712,0.001,0.0309968,0.08046662,0.13863119,0.0309968,0.13863119,0.08046662,0.13863119,0.0309968,0.08046662,0.1903971,0.0713455,0.11901112,0.00347581,0.05114143,0.09933867,0.04094533,0.08932398,0.0309968,0.08046662,0
5584,0.57147151,0.08922644,0.00408906,-0.0032936,-0.00321237,-0.00688232,-0.0191977,-0.05878348,0.57147151,0.5,-0.5,0,0.37041646,0.84652197,0.59448242,0.001,0.28047901,0.14853126,0.001,0.0409937,0.09045857,0.14861734,0.0409937,0.14861734,0.09045857,0.14861734,0.0409937,0.09045857,0.30684769,0.1303373,0.20755926,0.01927869,0.09650064,0.10932872,0.05094124,0.09931505,0.0409937,0.09045857,0
5583,-0.19663702,0.05277813,-0.00039169,-0.00354478,-0.00322698,-0.06895218,-0.02302896,-0.05899705,-0.19663702,0.5,-0.5,0,0.57147151,1.03018379,0.07208252,0.001,0.27045098,0.15851641,0.001,0.0309896,0.08044953,0.13860247,0.0309896,0.13860247,0.08044953,0.13860247,0.0309896,0.08044953,0.20737153,0.03516853,0.11699308,0.02248188,0.10430643,0.09931779,0.04093614,0.08930512,0.0309896,0.08044953,0
5582,0.45825186,0.07006931,0.00311965,-0.00331303,-0.0032136,-0.00214267,-0.01903276,-0.05875681,0.45825186,0.5,-0.5,0,-0.19663702,0.74525094,0.45117188,0.001,0.28042391,0.14850055,0.001,0.0209865,0.09044148,0.14858861,0.0209865,0.14858861,0.09044148,0.14858861,0.0209865,0.09044148,0.24447748,0.07939397,0.1697219,-0.00524082,0.08508711,0.10930786,0.05093205,0.09929618,0.0209865,0.09044148,0
5581,-0.695234,0.06619959,-0.00228041,-0.00362539,-0.00323178,-0.06450875,-0.02286466,-0.05897029,-0.695234,0.5,-0.5,0,0.45825186,0.83308637,0.54095459,0.001,0.27039587,0.1584857,0.001,0.0109844,0.08043244,0.13857375,0.0109844,0.13857375,0.08043244,0.13857375,0.0109844,0.08043244,0.25336859,0.10089053,0.17909312,0.00639248,0.08459507,0.09929693,0.04092696,0.08928625,0.0109844,0.08043244,0
5580,-0.5857935,0.01132846,-0.00352198,-0.00369775,-0.00323605,-0.12297696,-0.02668159,-0.05918367,-0.5857935,0.5,-0.5,0,-0.695234,-0.43361914,0.60119629,0.001,0.26036885,0.16846985,0.001,0.0209833,0.09042439,0.12855989,0.0209833,0.12855989,0.09042439,0.12855989,0.0209833,0.09042439,0.08493052,0.07886526,0.04769247,-0.01852189,-0.04969468,0.089287,0.03092286,0.07927732,0.0209833,0.09042439,0
5579,-0.03795508,-0.02052823,-0.00262356,-0.00364089,-0.00323286,-0.0527909,-0.02267112,-0.05894355,-0.03795508,0.5,-0.5,0,-0.5857935,-0.82277572,0.3996582,0.001,0.25034282,0.178453,0.001,0.0309812,0.10041534,0.11854703,0.0309812,0.11854703,0.10041534,0.11854703,0.0309812,0.10041534,-0.02340509,0.03695272,-0.04399559,-0.02303859,-0.1039869,0.07927807,0.02091977,0.08926939,0.0309812,0.10041534,0
5578,-0.64274997,-0.10255945,0.00265896,-0.00330675,-0.00321359,0.01300853,-0.01867631,-0.05870353,-0.64274997,0.5,-0.5,0,-0.03795508,-1.3189826,-0.83673096,0.001,0.24031778,0.18843515,0.001,0.0409781,0.1104053,0.12853518,0.0409781,0.12853518,0.1104053,0.12853518,0.0409781,0.1104053,-0.28498337,-0.13651304,-0.31450045,-0.00197526,-0.17996266,0.08927014,0.03091768,0.09926046,0.0409781,0.1104053,0
5577,0.82448328,-0.08568437,-0.00431374,-0.00371921,-0.00323753,-0.0503045,-0.0225096,-0.05891684,0.82448328,0.5,-0.5,0,-0.64274997,-1.26649857,-0.89447021,0.001,0.25029373,0.1784163,0.001,0.03097401,0.10039426,0.11852232,0.03097401,0.11852232,0.10039426,0.11852232,0.03097401,0.10039426,-0.27244967,-0.15794426,-0.29080153,-0.0252705,-0.15812774,0.07926121,0.02091459,0.08925054,0.03097401,0.10039426,0
5576,0.70557433,0.00393384,-0.00427973,-0.00371939,-0.00323766,-0.10966047,-0.02632793,-0.05913004,0.70557433,0.5,-0.5,0,0.82448328,0.14377823,-0.550354,0.001,0.26026869,0.16839844,0.001,0.04097091,0.11038421,0.10851047,0.04097091,0.10851047,0.11038421,0.10851047,0.04097091,0.11038421,0.04324319,-0.03265046,-0.05533654,0.04283529,0.02014921,0.08925328,0.0109125,0.07924162,0.04097091,0.11038421,0
5575,-0.28426549,0.05064424,-0.00811163,-0.00396106,-0.00325177,-0.16530669,-0.03013133,-0.05934315,-0.28426549,0.5,-0.5,0,0.70557433,0.8873077,0.29406738,0.001,0.25024268,0.17838161,0.001,0.03096681,0.10037317,0.09849962,0.03096681,0.09849962,0.10037317,0.09849962,0.03096681,0.10037317,0.22002402,0.06447623,0.14867978,0.02773108,0.11193462,0.07924436,0.001,0.06923369,0.03096681,0.10037317,0
5574,-0.52889276,0.03863224,-0.01079643,-0.00414509,-0.00326259,-0.21747503,-0.03391988,-0.05955616,-0.52889276,0.5,-0.5,0,-0.28426549,1.24579215,-0.03826904,0.001,0.24021764,0.18836378,0.001,0.04096371,0.09036314,0.10848977,0.04096371,0.10848977,0.09036314,0.10848977,0.04096371,0.09036314,0.15204117,-0.02005859,0.13535109,-0.01478593,0.14062375,0.06923643,0.011,0.05922677,0.04096371,0.09036314,0
5573,-0.60359591,-0.01340145,-0.00960612,-0.00409666,-0.00325997,-0.14138284,-0.02988113,-0.05931628,-0.60359591,0.5,-0.5,0,-0.52889276,-0.10758394,-0.13745117,0.001,0.23019361,0.19834495,0.001,0.05095961,0.1003541,0.11847892,0.05095961,0.11847892,0.1003541,0.11847892,0.05095961,0.1003541,-0.04924542,-0.05487088,-0.03438414,-0.03419616,-0.01370941,0.07922951,0.0209989,0.06922085,0.05095961,0.1003541,0
5572,0.32418197,-0.04801956,-0.01297072,-0.00432846,-0.00327357,-0.19504641,-0.03367066,-0.0595292,0.32418197,0.5,-0.5,0,-0.60359591,-1.41675425,-0.07183838,0.001,0.2401706,0.18832511,0.001,0.04095452,0.09034406,0.10846707,0.04095452,0.10846707,0.09034406,0.10846707,0.04095452,0.09034406,-0.1689292,-0.04126399,-0.16903184,-0.03136883,-0.15913668,0.06922159,0.0109968,0.05921393,0.04095452,0.09034406,0
5571,-0.65318376,-0.02883486,-0.01087874,-0.00423148,-0.00326819,-0.12035601,-0.02963288,-0.05928943,-0.65318376,0.5,-0.5,0,0.32418197,-0.80830669,-0.0112915,0.001,0.23014656,0.19830628,0.001,0.03095042,0.10033502,0.11845622,0.03095042,0.11845622,0.10033502,0.11845622,0.03095042,0.10033502,-0.07173721,0.01104224,-0.10380825,0.01274092,-0.10210957,0.07921466,0.001,0.069208,0.03095042,0.10033502,0
5570,-0.42841959,-0.07476798,-0.00662571,-0.00399163,-0.0032545,-0.05033376,-0.02561088,-0.05904977,-0.42841959,0.5,-0.5,0,-0.65318376,-0.9325977,-0.64941406,0.001,0.22012353,0.20828645,0.001,0.04094732,0.11032499,0.12844437,0.04094732,0.12844437,0.11032499,0.12844437,0.04094732,0.11032499,-0.26058704,-0.13890381,-0.2338385,-0.03393524,-0.12886994,0.08920674,0.011,0.07920108,0.04094732,0.11032499,0
5569,-0.16159192,-0.02584324,-0.00526854,-0.00391707,-0.00325034,0.0153121,-0.02160458,-0.05881022,-0.16159192,0.5,-0.5,0,-0.42841959,-0.75742131,0.68798828,0.001,0.21010152,0.21826562,0.001,0.05094323,0.12031395,0.11843153,0.05094323,0.11843153,0.12031395,0.11843153,0.05094323,0.12031395,-0.04455625,0.07487705,-0.01189919,-0.02770027,-0.1144765,0.09919781,0.001,0.06919316,0.05094323,0.12031395,0
5568,0.19663702,-0.07591039,-0.0108377,-0.0042704,-0.00327094,-0.04814491,-0.02542644,-0.05902307,0.19663702,0.5,-0.5,0,-0.16159192,-1.2431953,-0.75427246,0.001,0.22008051,0.20824379,0.001,0.04093814,0.11030192,0.10841969,0.04093814,0.10841969,0.11030192,0.10841969,0.04093814,0.11030192,-0.27413267,-0.11134744,-0.2729184,-0.0084009,-0.16997185,0.08918789,0.001,0.05918624,0.04093814,0.11030192,0
5567,-0.1614501,-0.01166196,-0.00975278,-0.00422826,-0.00326871,0.01736415,-0.02142087,-0.05878363,-0.1614501,0.5,-0.5,0,0.19663702,-0.3933745,0.34594727,0.001,0.2100585,0.21822296,0.001,0.03093405,0.12029088,0.09840885,0.03093405,0.09840885,0.12029088,0.09840885,0.03093405,0.12029088,-0.0139799,0.05089435,-0.01674754,0.00772475,-0.05991714,0.07917897,0.001,0.06918032,0.03093405,0.12029088,0
5566,-0.46534818,-0.00448956,-0.0090512,-0.004206,-0.00326764,0.07877889,-0.01743094,-0.0585443,-0.46534818,0.5,-0.5,0,-0.1614501,-0.126405,0.27478027,0.001,0.20003748,0.22820114,0.001,0.04093095,0.13027886,0.08839901,0.04093095,0.08839901,0.13027886,0.08839901,0.04093095,0.13027886,-0.01557334,0.02243239,0.00991778,-0.00839206,-0.02090667,0.06917106,0.001,0.05917341,0.04093095,0.13027886,0
5565,-0.32418197,-0.05755914,-0.00575137,-0.00401869,-0.003257,0.13635522,-0.01345661,-0.05830508,-0.32418197,0.5,-0.5,0,-0.46534818,-0.43016124,-0.85009766,0.001,0.19001746,0.23817831,0.001,0.05092686,0.14026584,0.09839016,0.05092686,0.09839016,0.14026584,0.09839016,0.05092686,0.14026584,-0.24082118,-0.13532472,-0.181509,-0.03007487,-0.07625916,0.07916413,0.011,0.06916749,0.05092686,0.14026584,0
5564,0.68702465,-0.04223624,-0.00883213,-0.00421798,-0.0032687,0.06533302,-0.01731029,-0.05851785,0.68702465,0.5,-0.5,0,-0.32418197,-0.95098025,0.48809814,0.001,0.19999847,0.22815448,0.001,0.04092176,0.13025181,0.10838032,0.04092176,0.10838032,0.13025181,0.10838032,0.04092176,0.13025181,-0.12121075,0.0500903,-0.08727206,-0.01684399,-0.15420635,0.06915621,0.0209989,0.05916057,0.04092176,0.13025181,0
5563,-0.28414246,-0.01374418,-0.00778294,-0.00417042,-0.00326617,0.12374971,-0.01333642,-0.05827874,-0.28414246,0.5,-0.5,0,0.68702465,-0.10250551,-0.26171875,0.001,0.18997847,0.23813167,0.001,0.03091767,0.14023879,0.11836948,0.03091767,0.11836948,0.14023879,0.11836948,0.03091767,0.14023879,-0.05981834,-0.01233363,-0.05754528,0.02696011,-0.01825154,0.0791493,0.0309968,0.06915465,0.03091767,0.14023879,0
5562,0.31441849,-0.00435854,-0.00786647,-0.00418976,-0.00326748,0.05351535,-0.01719058,-0.05849142,0.31441849,0.5,-0.5,0,-0.28414246,0.07870021,-0.27258301,0.001,0.19995947,0.22810785,0.001,0.02091458,0.15022478,0.10835765,0.02091458,0.10835765,0.15022478,0.10835765,0.02091458,0.15022478,-0.04709297,-0.04501465,-0.02245569,-0.0075469,0.01501206,0.06914138,0.0209937,0.05914774,0.02091458,0.15022478,0
5561,0.01271555,0.05557057,-0.01025277,-0.00435326,-0.00327713,0.11267065,-0.01321718,-0.05825243,0.01271555,0.5,-0.5,0,0.31441849,0.71730065,0.93841553,0.001,0.18993947,0.23808505,0.001,0.01091249,0.14020975,0.09834681,0.01091249,0.09834681,0.14020975,0.09834681,0.01091249,0.14020975,0.21707752,0.12026139,0.24194917,0.00435741,0.12604518,0.05913447,0.0109916,0.04914182,0.01091249,0.14020975,0
5560,-0.24165787,-0.01226475,-0.00912935,-0.00430605,-0.00327463,0.16812873,-0.0092593,-0.05801354,-0.24165787,0.5,-0.5,0,0.01271555,0.04299158,-0.42175293,0.001,0.17992046,0.24806124,0.001,0.001,0.13019572,0.10833697,0.001,0.10833697,0.13019572,0.10833697,0.001,0.13019572,-0.09210508,-0.05785125,-0.0507591,1.615e-5,0.0071083,0.06912855,0.0209905,0.05913691,0.001,0.13019572,0
5559,0.42068237,0.01683431,-0.00781909,-0.00424299,-0.00327121,0.22012068,-0.00531688,-0.05777477,0.42068237,0.5,-0.5,0,-0.24165787,0.08547617,0.41766357,0.001,0.18990247,0.23803641,0.001,0.001,0.1401827,0.11832613,0.001,0.11832613,0.1401827,0.11832613,0.001,0.1401827,0.04824604,0.06225395,0.07777544,-0.00030691,0.01521459,0.07912163,0.0309884,0.06913099,0.001,0.1401827,0
5558,0.26314923,0.00987783,-0.00696132,-0.00420335,-0.00326913,0.26886314,-0.00138986,-0.0575361,0.26314923,0.5,-0.5,0,0.42068237,0.19174005,-0.10894775,0.001,0.19988348,0.22801259,0.001,0.011,0.15016869,0.10831431,0.011,0.10831431,0.15016869,0.10831431,0.011,0.15016869,0.01034072,-0.00910722,0.02154323,0.00587677,0.03652721,0.06911372,0.0209853,0.07912408,0.011,0.15016869,0
5557,0.28414246,0.02895243,-0.00517666,-0.00410259,-0.00326352,0.31455919,0.00252182,-0.05729754,0.28414246,0.5,-0.5,0,0.26314923,0.44217372,-0.30993652,0.001,0.20986348,0.21798979,0.001,0.0209989,0.16015367,0.09830347,0.0209989,0.09830347,0.16015367,0.09830347,0.0209989,0.16015367,0.05277858,-0.03162883,0.05069541,0.00701754,0.08934177,0.07910681,0.0109832,0.08911616,0.0209989,0.16015367,0
5556,0.45825186,0.09659351,0.00024813,-0.00376773,-0.00324436,0.35739926,0.00641822,-0.05705909,0.45825186,0.5,-0.5,0,0.28414246,0.96797407,0.05255127,0.001,0.21984249,0.20796798,0.001,0.0309968,0.17013766,0.10829364,0.0309968,0.10829364,0.17013766,0.10829364,0.0309968,0.17013766,0.22767019,0.01841159,0.20927548,0.01118438,0.20204827,0.08909889,0.0209821,0.09910725,0.0309968,0.17013766,0
5555,-0.75927907,0.06264406,-0.00468698,-0.00406048,-0.00326138,0.27256179,0.0024869,-0.0572717,-0.75927907,0.5,-0.5,0,0.45825186,1.00554359,-0.56439209,0.001,0.20982049,0.21794719,0.001,0.0209937,0.16012064,0.1182828,0.0209937,0.1182828,0.16012064,0.1182828,0.0209937,0.16012064,0.12081994,-0.07206763,0.11353822,0.0122164,0.19782226,0.07908998,0.03098,0.08909734,0.0209937,0.16012064,0
5554,0.72869653,-0.01292214,-0.00560701,-0.00412044,-0.00326502,0.19302666,-0.00142907,-0.05748422,0.72869653,0.5,-0.5,0,-0.75927907,-0.01688474,-0.37237549,0.001,0.21979952,0.20792538,0.001,0.0109916,0.15010461,0.10827097,0.0109916,0.10827097,0.15010461,0.10827097,0.0109916,0.15010461,-0.05769921,-0.06169067,-0.05431139,-0.01059804,-0.00321876,0.06908207,0.0209769,0.07908843,0.0109916,0.15010461,0
5553,0.59038585,0.03415992,-0.00364116,-0.00400338,-0.00325848,0.2434625,0.00248276,-0.05724589,0.59038585,0.5,-0.5,0,0.72869653,0.42766932,-0.23052979,0.001,0.22977754,0.19790457,0.001,0.0209905,0.1600896,0.09826015,0.0209905,0.09826015,0.1600896,0.09826015,0.0209905,0.1600896,0.0964379,-0.00932875,0.05766541,0.01941949,0.08641365,0.07907517,0.01097481,0.08908052,0.0209905,0.1600896,0
5552,0.75405174,0.09680232,0.00147358,-0.00368229,-0.00324014,0.29074609,0.00637932,-0.05700766,0.75405174,0.5,-0.5,0,0.59038585,0.55980331,0.96685791,0.001,0.23975457,0.18788478,0.001,0.0309884,0.17007358,0.10825032,0.0309884,0.10825032,0.17007358,0.10825032,0.0309884,0.17007358,0.30522931,0.15425411,0.25051314,0.02322443,0.11948347,0.08906725,0.02097371,0.09907161,0.0309884,0.17007358,0
5551,0.24165787,0.22175173,0.01338264,-0.0029178,-0.00319616,0.33507445,0.01026065,-0.05676954,0.24165787,0.5,-0.5,0,0.75405174,2.07313418,0.17681885,0.001,0.2497306,0.17786598,0.001,0.0409853,0.18005657,0.11823949,0.0409853,0.11823949,0.18005657,0.11823949,0.0409853,0.18005657,0.51658446,0.06573592,0.43376046,0.03919953,0.40722406,0.09905834,0.03097161,0.1090617,0.0409853,0.18005657,0
5550,-0.21943456,0.15241754,0.00154939,-0.00359368,-0.00323506,0.2516323,0.00631432,-0.05698198,-0.21943456,0.5,-0.5,0,0.24165787,1.58609545,0.12780762,0.001,0.23970562,0.1878482,0.001,0.0309812,0.17003855,0.10822768,0.0309812,0.10822768,0.17003855,0.10822768,0.0309812,0.17003855,0.3726669,0.02707016,0.33167455,0.00950759,0.31411198,0.08904843,0.02096851,0.09905079,0.0309812,0.17003855,0
5549,0.41269931,0.11536743,0.00752649,-0.00320002,-0.00321245,0.29840529,0.0101959,-0.05674398,0.41269931,0.5,-0.5,0,-0.21943456,0.77627504,0.57019043,0.001,0.24968165,0.1778294,0.001,0.0209781,0.18002155,0.11821685,0.0209781,0.11821685,0.18002155,0.11821685,0.0209781,0.18002155,0.29592606,0.07924669,0.25815436,-0.00584605,0.17306162,0.09903952,0.03096642,0.10904088,0.0209781,0.18002155,0
5548,-0.38780966,0.05567027,0.00285369,-0.00345019,-0.00322687,0.21725497,0.00624982,-0.05695632,-0.38780966,0.5,-0.5,0,0.41269931,0.43492264,0.24279785,0.001,0.23965666,0.18781161,0.001,0.01097601,0.17000355,0.10820503,0.01097601,0.10820503,0.17000355,0.10820503,0.01097601,0.17000355,0.16379134,0.03908739,0.12656085,0.00575268,0.09322613,0.08902962,0.02096332,0.09902997,0.01097601,0.17000355,0
5547,-0.42851186,-0.04102649,0.00467822,-0.00331154,-0.00321894,0.26617652,0.01013166,-0.05671844,-0.42851186,0.5,-0.5,0,-0.38780966,-0.19454491,-0.4317627,0.001,0.22963268,0.19779283,0.001,0.02097491,0.17998655,0.1181942,0.02097491,0.1181942,0.17998655,0.1181942,0.02097491,0.17998655,-0.09997965,-0.07491641,-0.10898395,-0.01032961,-0.04439716,0.09902071,0.03096122,0.10902007,0.02097491,0.17998655,0
5546,-0.34310156,-0.0799477,0.00851396,-0.00304061,-0.00320336,0.31204051,0.01399833,-0.05648065,-0.34310156,0.5,-0.5,0,-0.42851186,-0.40362218,-0.46643066,0.001,0.21960971,0.20777304,0.001,0.03097281,0.18996856,0.12818238,0.03097281,0.12818238,0.18996856,0.12818238,0.03097281,0.18996856,-0.18186113,-0.09242393,-0.17219734,-0.01685176,-0.09662517,0.10901081,0.04095813,0.11900917,0.03097281,0.18996856,0
5545,-0.35248041,-0.16870278,0.01718971,-0.00245327,-0.00316949,0.35503799,0.0178499,-0.05624297,-0.35248041,0.5,-0.5,0,-0.34310156,-1.15942311,-0.10211182,0.001,0.20958774,0.21775226,0.001,0.04096971,0.19994956,0.13816957,0.04096971,0.13816957,0.19994956,0.13816957,0.04096971,0.19994956,-0.31640342,-0.03576075,-0.29359794,-0.0178474,-0.2756846,0.11899991,0.05095403,0.12899727,0.04096971,0.19994956,0
5544,0.33378011,-0.08612698,0.00939706,-0.00286362,-0.00319297,0.2703481,0.01387393,-0.05645524,0.33378011,0.5,-0.5,0,-0.35248041,-1.12409377,0.76928711,0.001,0.21956678,0.20773047,0.001,0.03096562,0.18992956,0.14815576,0.03096562,0.14815576,0.18992956,0.14815576,0.03096562,0.18992956,-0.12061729,0.12845615,-0.11394562,-0.01385956,-0.25626132,0.10898801,0.06094893,0.11898436,0.03096562,0.18992956,0
5543,-0.03810593,-0.08864554,0.00688455,-0.00297275,-0.00319919,0.31595135,0.01772598,-0.05621767,-0.03810593,0.5,-0.5,0,0.33378011,-0.36180186,-0.97332764,0.001,0.22954482,0.19770969,0.001,0.04096252,0.17991056,0.13814095,0.04096252,0.13814095,0.17991056,0.13814095,0.04096252,0.17991056,-0.21232642,-0.14945365,-0.24901786,0.01735971,-0.08220449,0.09897711,0.05094284,0.10897247,0.04096252,0.17991056,0
5542,-0.20810536,0.00997212,0.00549009,-0.00302139,-0.00320193,0.23370439,0.01375049,-0.05642986,-0.20810536,0.5,-0.5,0,-0.03810593,-0.05680624,0.34552002,0.001,0.21952185,0.20768993,0.001,0.05095842,0.18989256,0.12812713,0.05095842,0.12812713,0.18989256,0.12812713,0.05095842,0.18989256,0.04709906,0.05361119,0.04237982,-0.0024661,-0.01369747,0.08896721,0.04093774,0.09896157,0.05095842,0.18989256,0
5541,-0.42841959,0.04195244,0.00176981,-0.00322065,-0.00321334,0.15659787,0.00979053,-0.05664194,-0.42841959,0.5,-0.5,0,-0.20810536,0.08756882,0.99780273,0.001,0.2094999,0.21766916,0.001,0.06095332,0.17987356,0.11811431,0.06095332,0.11811431,0.17987356,0.11811431,0.06095332,0.17987356,0.14592281,0.13088639,0.16699007,-0.01610613,0.01999756,0.07895832,0.03093365,0.08895168,0.06095332,0.17987356,0
5540,-0.02542091,-0.07466581,-0.00083017,-0.00336367,-0.00322159,0.2093105,0.01365853,-0.05640449,-0.02542091,0.5,-0.5,0,-0.42841959,-0.67463088,-0.4309082,0.001,0.21947895,0.20764738,0.001,0.05094723,0.16985556,0.1081025,0.05094723,0.1081025,0.16985556,0.1081025,0.05094723,0.16985556,-0.22256494,-0.08669163,-0.20204777,-0.02770244,-0.14305857,0.06895042,0.02093056,0.07894278,0.05094723,0.16985556,0
5539,0.30449021,-0.04088422,-0.00391769,-0.00354674,-0.00323216,0.13372859,0.00969893,-0.05661649,0.30449021,0.5,-0.5,0,-0.02542091,-0.66194582,0.20703125,0.001,0.22945701,0.19762661,0.001,0.04094213,0.15983857,0.11809169,0.04094213,0.11809169,0.15983857,0.11809169,0.04094213,0.15983857,-0.08338541,0.0297033,-0.10139315,-0.0013218,-0.13241825,0.05894352,0.03092846,0.06893489,0.04094213,0.15983857,0
5538,-0.18503462,0.00020941,-0.00404212,-0.00355595,-0.00323275,0.06287056,0.00575479,-0.05682839,-0.18503462,0.5,-0.5,0,0.30449021,-0.14935029,0.42797852,0.001,0.21943405,0.20760685,0.001,0.03093804,0.16982259,0.10807989,0.03093804,0.10807989,0.16982259,0.10807989,0.03093804,0.16982259,0.04553988,0.07054062,0.02639473,0.0119624,-0.03218349,0.04893763,0.02092537,0.058928,0.03093804,0.16982259,0
5537,-0.12536643,0.0168848,-0.00530335,-0.00363669,-0.00323745,-0.00355885,0.00182606,-0.0570402,-0.12536643,0.5,-0.5,0,-0.18503462,0.09403469,0.78955078,0.001,0.2094121,0.2175861,0.001,0.04093494,0.1598056,0.09806908,0.04093494,0.09806908,0.1598056,0.09806908,0.04093494,0.1598056,0.10205775,0.08794304,0.11664066,-0.00961873,0.01907889,0.03893273,0.01092327,0.04892211,0.04093494,0.1598056,0
5536,0.02542091,-0.00679903,-0.00569338,-0.00366756,-0.00323933,-0.06583642,-0.00208732,-0.05725191,0.02542091,0.5,-0.5,0,-0.12536643,-0.00591084,-0.65447998,0.001,0.21939115,0.20756434,0.001,0.03093085,0.1497896,0.08805928,0.03093085,0.08805928,0.1497896,0.08805928,0.03093085,0.1497896,-0.07173874,-0.07779692,-0.07399679,-0.00492457,-0.00112444,0.02892884,0.001,0.03891721,0.03093085,0.1497896,0
5535,0.55102271,-0.01383151,-0.00648597,-0.00372499,-0.00324274,-0.12422165,-0.00598542,-0.05746352,0.55102271,0.5,-0.5,0,0.02542091,-0.28498015,-0.38604736,0.001,0.22936921,0.19754358,0.001,0.04092775,0.13977462,0.07805047,0.04092775,0.07805047,0.13977462,0.07805047,0.04092775,0.13977462,-0.06805303,-0.03689905,-0.08870166,0.00132133,-0.05048128,0.01892595,0.001,0.02891332,0.04092775,0.13977462,0
5534,-0.43609938,0.01312448,-0.00721332,-0.00378123,-0.00324607,-0.17895779,-0.00986829,-0.05767504,-0.43609938,0.5,-0.5,0,0.55102271,0.45107716,-0.57550049,0.001,0.21934626,0.20752382,0.001,0.03092366,0.12976064,0.08804266,0.03092366,0.08804266,0.12976064,0.08804266,0.03092366,0.12976064,0.03868079,-0.04249822,0.00986873,0.02163197,0.07399891,0.00892406,0.011,0.01891043,0.03092366,0.12976064,0
5533,-0.57633841,0.00055891,-0.00694326,-0.00377774,-0.003246,-0.23027293,-0.01373599,-0.05788647,-0.57633841,0.5,-0.5,0,-0.43609938,0.14034423,-0.12884521,0.001,0.20932432,0.21750307,0.001,0.04092057,0.11974766,0.09803385,0.04092057,0.09803385,0.11974766,0.09803385,0.04092057,0.11974766,-0.02232408,-0.03869229,0.00529725,-0.02265408,0.02133545,0.01892316,0.0209989,0.00890854,0.04092057,0.11974766,0
5532,0.63173711,-0.00583179,-0.00718242,-0.00380507,-0.00324768,-0.27838087,-0.01758858,-0.0580978,0.63173711,0.5,-0.5,0,-0.57633841,-0.46141511,0.71966553,0.001,0.21930338,0.20748131,0.001,0.03091648,0.10973569,0.10802405,0.03091648,0.10802405,0.10973569,0.10802405,0.03091648,0.10973569,0.01842097,0.07532731,0.03386071,-0.02261973,-0.06408633,0.00892127,0.0309968,0.01890765,0.03091648,0.10973569,0
5531,-0.60785192,-0.02504001,-0.00575474,-0.00372905,-0.00324342,-0.19848207,-0.01361363,-0.05786051,-0.60785192,0.5,-0.5,0,0.63173711,-0.38070068,-0.86096191,0.001,0.20928144,0.21746056,0.001,0.02091338,0.11972471,0.11801324,0.02091338,0.11801324,0.11972471,0.11801324,0.02091338,0.11972471,-0.17322345,-0.11052977,-0.18503094,0.01677503,-0.05772614,0.01892038,0.0409937,0.02890576,0.02091338,0.11972471,0
5530,-0.30449021,-0.04137013,-0.003539,-0.00359848,-0.00323604,-0.12357694,-0.0096542,-0.05762332,-0.30449021,0.5,-0.5,0,-0.60785192,-0.55245322,-0.60455322,0.001,0.1992605,0.22743881,0.001,0.03091129,0.12971275,0.12800144,0.03091129,0.12800144,0.12971275,0.12800144,0.03091129,0.12971275,-0.22886136,-0.12135512,-0.18789661,-0.02385143,-0.09039292,0.02891849,0.0509896,0.03890286,0.03091129,0.12971275,0
5529,0.37919405,-0.01245782,-0.0044077,-0.00365251,-0.00323923,-0.17835338,-0.01352274,-0.05783457,0.37919405,0.5,-0.5,0,-0.30449021,-0.28060502,-0.14489746,0.001,0.20924059,0.21741605,0.001,0.0209082,0.11969977,0.11798864,0.0209082,0.11798864,0.11969977,0.11798864,0.0209082,0.11969977,-0.07734725,-0.02978861,-0.06429701,-0.00808482,-0.04259322,0.0189156,0.0409845,0.02889897,0.0209082,0.11969977,0
5528,-0.02526975,-0.01394945,-0.00361386,-0.00360587,-0.00323664,-0.1047063,-0.00956366,-0.05759749,-0.02526975,0.5,-0.5,0,0.37919405,-0.53314805,0.47186279,0.001,0.19921966,0.22739431,0.001,0.01090611,0.1296878,0.10797684,0.01090611,0.10797684,0.1296878,0.10797684,0.01090611,0.1296878,-0.03463311,0.06973624,-0.02277371,0.00525201,-0.08725795,0.0289137,0.0309804,0.03889608,0.01090611,0.1296878,0
